unit_number,time_in_cycles,sensor_11,sensor_4,sensor_15,sensor_2,sensor_17,sensor_3,sensor_8,sensor_13,sensor_9,sensor_14,sensor_20,sensor_21,sensor_7,sensor_12
13,17,47.37,1404.03,8.4232,643.01,393,1593.27,2388.09,2388.1,9050.42,8135.74,38.86,23.3667,553.22,521.73
13,18,47.4,1405.87,8.4075,642.08,392,1589.14,2388.1,2388.14,9054.2,8129.93,38.77,23.3347,553.54,521.54
13,19,47.48,1408.11,8.4485,642.47,394,1584.56,2388.09,2388.06,9061.64,8131.57,38.82,23.3526,553.13,521.39
13,20,47.51,1407.4,8.4264,642.77,392,1595.46,2388.06,2388.11,9054.38,8133.96,38.57,23.2427,553.28,522.05
13,21,47.62,1407.08,8.4389,642.25,393,1581.62,2388.06,2388.08,9054.83,8131.2,38.83,23.4299,553.16,521.26
13,22,47.46,1407.41,8.428,643.02,392,1586.2,2388.1,2388.08,9056.62,8138.31,38.84,23.2634,553.48,521.56
13,23,47.57,1405.63,8.4311,642.6,392,1586.29,2388.12,2388.14,9056.01,8131.79,38.98,23.3116,553.12,522.07
13,24,47.64,1406.29,8.4215,642.95,393,1587.31,2388.14,2388.05,9051.44,8134.74,38.85,23.2426,553.75,521.89
13,25,47.51,1407.62,8.4366,642.1,393,1594.3,2388.1,2388.14,9062.26,8131.96,38.86,23.3473,553.55,522.5
13,26,47.58,1402.94,8.4346,642.19,391,1586.42,2388.1,2388.11,9063.15,8133.23,38.83,23.3003,553.7,521.49
13,27,47.47,1407.03,8.4475,643.01,393,1590.15,2388.07,2388.08,9056.15,8140.32,38.71,23.4061,553.15,521.32
13,28,47.6,1406.48,8.4191,642.56,393,1590.55,2388.07,2388.07,9059.63,8139.62,38.84,23.2284,553.34,521.73
13,29,47.48,1408.82,8.4534,642.89,394,1588.97,2388.09,2388.08,9047.99,8135.18,38.85,23.2946,553.25,521.67
13,30,47.36,1409.6,8.4743,642.7,393,1588.36,2388.16,2388.11,9057.73,8138.11,38.87,23.3169,554.31,521.31
13,31,47.44,1404.89,8.4644,642.3,393,1590.98,2388.05,2388.11,9058.44,8137.52,38.82,23.2797,553.89,521.85
13,32,47.44,1405.37,8.4316,642.75,393,1589.12,2388.09,2388.08,9053.01,8136.49,38.93,23.2791,553.72,521.54
13,33,47.49,1406.37,8.4294,642.48,394,1588.69,2388.1,2388.11,9057.65,8139.33,38.82,23.349,552.64,521.57
13,34,47.5,1409.85,8.4597,642.35,393,1590.06,2388.09,2388.1,9061.24,8132.94,38.92,23.3717,553.9,521.78
13,35,47.38,1401.64,8.4422,642.61,393,1589.91,2388.09,2388.08,9051.13,8135.18,38.84,23.3348,553.08,521.19
13,36,47.58,1403.92,8.4509,642.58,393,1586.23,2388.1,2388.15,9047.89,8131.74,38.92,23.383,553.5,521.44
13,37,47.48,1412.44,8.4326,642.68,392,1582.58,2388.06,2388.07,9050.5,8132.14,38.74,23.1862,553.58,521.86
13,38,47.7,1406.92,8.4576,642.69,393,1593.33,2388.13,2388.09,9049.92,8135.67,39.07,23.2141,553.62,521.55
13,39,47.5,1403.8,8.4236,642.63,392,1581.24,2388.03,2388.05,9053.6,8140.86,38.94,23.343,553.23,521.63
13,40,47.41,1411.86,8.4448,641.99,393,1585.55,2388.13,2388.12,9062.62,8134.21,38.55,23.3491,553.69,521.68
13,41,47.58,1403.07,8.4804,642.23,393,1588.43,2388.1,2388.1,9057.22,8137.55,38.92,23.3163,553.26,521.82
13,42,47.52,1407.81,8.4216,642.86,393,1588.03,2388.11,2388.09,9061.57,8135.86,38.8,23.2903,553.52,521.91
13,43,47.39,1407.9,8.4378,642.66,394,1590.78,2388.1,2388.1,9056.2,8137.72,38.81,23.3655,553.64,521.26
13,44,47.59,1412.61,8.4059,642.45,394,1590.56,2388.07,2388.04,9055.21,8136.66,38.94,23.3218,553.88,521.3
13,45,47.51,1410.44,8.4185,642.77,391,1588.23,2388.1,2388.12,9057.0,8136.03,38.7,23.3342,553.99,521.42
13,46,47.58,1409.85,8.418,642.86,393,1584.07,2388.09,2388.07,9045.6,8136.97,38.9,23.305,553.12,521.3
13,47,47.35,1402.37,8.4108,642.14,394,1594.3,2388.07,2388.11,9057.28,8139.45,38.74,23.3972,553.34,521.81
13,48,47.57,1406.57,8.4592,642.85,393,1594.55,2388.09,2388.13,9063.15,8131.54,38.96,23.3012,553.8,521.28
13,49,47.65,1409.84,8.4155,642.91,395,1584.16,2388.1,2388.14,9062.76,8139.96,38.65,23.2812,553.06,521.3
13,50,47.61,1409.34,8.436,642.89,394,1592.76,2388.11,2388.09,9053.83,8134.3,38.67,23.2642,553.74,521.04
13,51,47.6,1405.96,8.413,641.96,393,1590.8,2388.09,2388.11,9052.06,8129.46,38.95,23.2755,553.51,521.78
13,52,47.52,1411.13,8.4222,642.56,393,1594.44,2388.1,2388.12,9055.29,8140.99,38.86,23.267,553.26,521.75
13,53,47.4,1405.82,8.4513,642.62,392,1587.86,2388.09,2388.08,9059.33,8138.09,39.02,23.3445,553.02,522.18
13,54,47.45,1410.93,8.404,642.37,392,1590.53,2388.1,2388.08,9060.14,8140.0,39.04,23.226,553.4,520.99
13,55,47.37,1406.72,8.4436,642.92,392,1594.46,2388.05,2388.08,9058.09,8139.52,38.67,23.3543,553.33,521.62
13,56,47.5,1404.01,8.4322,642.21,393,1592.74,2388.11,2388.06,9062.98,8141.38,38.94,23.3912,553.15,521.87
13,57,47.45,1403.8,8.4077,642.78,394,1594.82,2388.04,2388.12,9061.05,8138.71,38.82,23.2318,554.07,521.46
13,58,47.45,1413.32,8.4612,642.37,394,1594.12,2388.14,2388.11,9049.98,8135.93,38.87,23.3108,553.05,521.47
13,59,47.56,1413.87,8.4369,642.61,394,1584.02,2388.1,2388.14,9058.18,8131.28,38.8,23.3658,552.84,521.97
13,60,47.42,1404.27,8.4227,642.51,394,1589.07,2388.08,2388.1,9063.64,8144.2,38.69,23.3591,553.74,521.64
13,61,47.54,1411.08,8.4149,642.63,393,1585.86,2388.12,2388.14,9061.46,8140.09,39.0,23.293,553.26,521.36
13,62,47.61,1406.18,8.4358,642.23,394,1596.03,2388.11,2388.08,9057.73,8137.1,38.9,23.2968,553.4,521.47
13,63,47.48,1399.34,8.4244,642.61,392,1582.69,2388.09,2388.06,9060.4,8133.47,38.91,23.2965,553.22,522.14
13,64,47.53,1402.07,8.4536,642.8,394,1592.07,2388.08,2388.1,9053.94,8136.91,38.78,23.2062,553.46,521.86
13,65,47.59,1410.38,8.439,642.6,393,1594.17,2388.12,2388.12,9062.3,8131.35,38.99,23.1712,553.04,521.59
13,66,47.58,1403.29,8.4566,642.68,395,1586.39,2388.13,2388.07,9057.5,8142.94,38.83,23.2897,553.59,521.86
13,67,47.62,1411.71,8.477,642.85,390,1587.87,2388.1,2388.07,9052.26,8138.04,38.62,23.3134,553.67,521.59
13,68,47.46,1410.46,8.4091,643.05,393,1593.84,2388.1,2388.09,9056.67,8141.04,38.94,23.2666,554.39,521.06
13,69,47.62,1408.67,8.4165,642.94,393,1590.66,2388.09,2388.09,9058.86,8135.55,38.73,23.229,553.61,521.68
13,70,47.62,1406.78,8.4562,642.22,390,1591.39,2388.09,2388.06,9056.85,8136.82,38.78,23.2932,553.3,521.14
13,71,47.51,1414.31,8.4381,642.73,392,1591.12,2388.13,2388.08,9062.22,8140.42,38.76,23.2452,554.25,521.21
13,72,47.61,1409.41,8.4537,642.54,394,1591.82,2388.11,2388.17,9060.47,8135.27,38.93,23.3227,553.82,521.39
13,73,47.49,1411.79,8.4445,642.93,395,1589.96,2388.09,2388.05,9058.23,8132.57,38.72,23.2954,553.77,521.38
13,74,47.37,1415.71,8.4046,642.87,392,1586.46,2388.06,2388.12,9056.09,8141.35,38.89,23.2266,553.38,521.54
13,75,47.58,1410.41,8.4548,642.72,393,1584.67,2388.14,2388.1,9064.07,8139.15,38.82,23.2683,553.18,521.23
13,76,47.65,1409.33,8.477,642.76,394,1588.78,2388.12,2388.11,9057.88,8139.66,38.76,23.3218,553.19,521.72
13,77,47.44,1407.09,8.4119,642.98,394,1592.44,2388.12,2388.03,9059.92,8138.42,39.0,23.2637,553.44,520.77
13,78,47.49,1407.96,8.4692,643.34,393,1588.31,2388.1,2388.08,9056.17,8131.86,38.87,23.2975,553.59,520.7
13,79,47.56,1406.53,8.4337,642.88,392,1589.69,2388.14,2388.09,9067.65,8143.04,38.96,23.2119,553.71,521.63
13,80,47.59,1412.63,8.4287,642.75,394,1590.85,2388.05,2388.13,9066.09,8138.58,38.98,23.299,553.27,521.37
13,81,47.79,1412.8,8.4056,642.13,393,1588.28,2388.11,2388.11,9055.69,8144.43,38.82,23.2447,553.35,521.23
13,82,47.52,1402.78,8.4112,642.9,392,1593.79,2388.09,2388.05,9060.44,8146.24,38.76,23.175,553.04,521.21
13,83,47.66,1406.15,8.4517,642.47,392,1587.71,2388.1,2388.09,9062.17,8143.73,38.77,23.3331,553.21,521.02
13,84,47.37,1407.51,8.4447,642.74,393,1586.75,2388.07,2388.07,9062.51,8137.21,38.61,23.2227,553.4,521.42
13,85,47.55,1408.95,8.4292,642.53,394,1588.86,2388.14,2388.1,9061.25,8144.3,38.78,23.3566,553.55,521.04
13,86,47.31,1411.47,8.3863,642.95,394,1597.2,2388.08,2388.09,9057.25,8136.97,38.94,23.3206,553.6,521.94
13,87,47.63,1412.87,8.4561,642.93,393,1590.9,2388.14,2388.11,9066.14,8139.76,38.71,23.3149,552.76,520.66
13,88,47.53,1410.14,8.4165,643.2,394,1584.99,2388.07,2388.09,9066.42,8143.06,38.77,23.2396,554.31,521.32
13,89,47.31,1406.3,8.4431,642.78,394,1582.6,2388.09,2388.12,9064.28,8140.1,38.77,23.306,553.15,520.97
13,90,47.58,1404.97,8.4168,643.21,393,1590.21,2388.1,2388.07,9064.05,8141.49,38.66,23.3462,552.96,520.82
13,91,47.51,1408.55,8.4242,642.84,394,1584.29,2388.12,2388.08,9068.06,8145.81,38.82,23.2589,553.49,521.26
13,92,47.37,1414.03,8.4679,643.05,394,1598.85,2388.08,2388.04,9066.91,8144.24,39.0,23.2359,552.79,521.73
13,93,47.54,1418.25,8.4684,642.79,393,1590.43,2388.13,2388.14,9067.12,8145.51,38.87,23.29,553.16,521.63
13,94,47.55,1410.23,8.4461,642.95,393,1587.61,2388.05,2388.12,9068.69,8146.86,38.75,23.3104,553.68,521.23
13,95,47.77,1416.13,8.4234,642.58,393,1593.74,2388.13,2388.09,9074.47,8149.73,38.73,23.2496,552.6,521.46
13,96,47.57,1410.02,8.4371,642.51,393,1590.91,2388.05,2388.05,9064.09,8145.81,38.64,23.2385,552.94,521.87
13,97,47.61,1412.34,8.4172,642.98,393,1588.13,2388.13,2388.03,9063.33,8143.21,38.8,23.3132,552.71,521.28
13,98,47.68,1412.78,8.4596,642.89,395,1584.86,2388.12,2388.08,9073.67,8145.08,38.72,23.2199,553.42,521.57
13,99,47.27,1408.46,8.4369,642.56,394,1593.29,2388.09,2388.03,9071.3,8147.78,38.96,23.2136,554.1,520.81
13,100,47.78,1412.04,8.4227,642.78,394,1593.39,2388.12,2388.06,9068.22,8147.14,38.9,23.3333,553.44,521.44
13,101,47.75,1414.86,8.4758,642.98,394,1597.42,2388.11,2388.12,9062.6,8148.34,38.73,23.2955,553.73,520.85
13,102,47.48,1417.22,8.4534,642.65,394,1591.57,2388.05,2388.13,9066.89,8144.01,38.87,23.3309,553.56,521.41
13,103,47.69,1412.81,8.4221,643.52,394,1592.63,2388.15,2388.11,9067.29,8145.31,38.66,23.3003,553.34,521.18
13,104,47.7,1407.82,8.4414,642.36,392,1583.37,2388.13,2388.12,9074.41,8147.53,38.8,23.1497,552.65,521.26
13,105,47.57,1409.09,8.4595,642.59,394,1595.5,2388.1,2388.1,9079.35,8148.39,38.75,23.2431,552.72,521.32
13,106,47.73,1413.69,8.4458,643.32,394,1593.4,2388.11,2388.1,9069.01,8146.34,38.59,23.2403,552.83,521.06
13,107,47.55,1413.53,8.4574,642.95,393,1587.55,2388.15,2388.11,9077.44,8151.73,38.84,23.2927,552.95,520.97
13,108,47.71,1415.34,8.4501,643.21,393,1589.74,2388.14,2388.1,9068.53,8148.29,38.79,23.2752,553.34,520.62
13,109,47.68,1408.09,8.4502,642.57,394,1593.72,2388.05,2388.14,9074.03,8149.59,38.55,23.2462,552.84,520.4
13,110,47.53,1410.86,8.4475,643.13,394,1594.1,2388.11,2388.12,9078.58,8152.88,38.68,23.2126,553.41,520.8
13,111,47.75,1414.54,8.4847,643.28,394,1590.26,2388.08,2388.16,9075.37,8149.36,38.75,23.3012,553.37,521.57
13,112,47.78,1412.15,8.4958,642.9,394,1590.16,2388.1,2388.07,9074.06,8151.25,38.71,23.2348,552.3,521.29
13,113,47.6,1414.53,8.4353,642.92,395,1593.22,2388.16,2388.1,9074.19,8153.63,38.81,23.2802,553.3,521.02
13,114,47.61,1408.0,8.4751,642.88,394,1582.94,2388.1,2388.12,9077.55,8152.51,38.54,23.1653,553.08,520.83
13,115,47.64,1418.32,8.4596,642.78,393,1598.39,2388.11,2388.12,9080.4,8149.36,38.72,23.3051,552.89,520.95
13,116,47.65,1414.51,8.4555,643.39,395,1589.76,2388.14,2388.15,9068.97,8153.74,38.7,23.2549,552.85,521.22
13,117,47.77,1416.63,8.4526,643.12,396,1589.98,2388.13,2388.08,9084.03,8158.16,38.79,23.1676,552.69,521.21
13,118,47.59,1411.57,8.4566,642.19,394,1592.49,2388.13,2388.09,9077.67,8156.7,38.65,23.2317,552.77,521.23
13,119,47.88,1409.92,8.4402,643.25,393,1592.73,2388.12,2388.12,9078.64,8149.97,38.74,23.2929,552.74,521.08
13,120,47.58,1415.4,8.4332,642.4,394,1590.66,2388.09,2388.11,9080.9,8161.46,38.83,23.1578,552.91,520.9
13,121,47.57,1420.97,8.4502,643.06,394,1594.49,2388.06,2388.1,9082.8,8155.25,38.69,23.2251,552.88,521.14
13,122,47.76,1411.48,8.433,643.01,395,1596.44,2388.07,2388.13,9074.17,8159.29,38.73,23.2467,553.19,521.21
13,123,47.57,1414.96,8.5017,643.12,392,1595.22,2388.11,2388.12,9082.71,8162.23,38.65,23.1694,552.75,520.87
13,124,47.85,1418.67,8.4446,642.76,395,1595.96,2388.13,2388.07,9081.99,8163.54,38.68,23.2281,551.91,521.44
13,125,47.71,1408.57,8.4838,643.03,395,1585.89,2388.14,2388.14,9082.0,8156.63,38.79,23.2732,552.9,520.78
13,126,47.7,1414.3,8.4628,643.67,395,1592.31,2388.15,2388.15,9082.44,8162.62,38.69,23.3933,552.84,520.95
13,127,47.64,1412.94,8.4777,642.71,394,1601.18,2388.12,2388.09,9082.4,8158.72,38.84,23.2438,552.71,520.77
13,128,47.77,1418.92,8.448,643.27,395,1597.19,2388.15,2388.15,9081.87,8161.47,38.87,23.2494,552.56,520.88
13,129,47.82,1413.21,8.4563,642.59,393,1595.24,2388.08,2388.1,9085.59,8158.22,38.7,23.2775,552.66,520.71
13,130,47.76,1414.59,8.4322,643.05,396,1587.82,2388.04,2388.09,9091.8,8163.47,38.78,23.1092,552.81,520.33
13,131,47.82,1418.82,8.4116,643.07,395,1597.57,2388.08,2388.11,9090.13,8164.86,38.67,23.1022,552.14,521.22
13,132,47.85,1419.52,8.4794,642.95,395,1592.71,2388.05,2388.09,9094.23,8165.49,38.67,23.1766,552.51,520.9
13,133,47.84,1421.87,8.4554,643.17,393,1595.73,2388.16,2388.1,9086.35,8166.49,38.73,23.2046,552.6,520.7
13,134,47.77,1418.5,8.4572,643.69,394,1595.99,2388.19,2388.1,9098.66,8166.1,38.61,23.2138,552.91,521.07
13,135,47.76,1417.78,8.5038,642.98,393,1590.64,2388.13,2388.13,9099.87,8165.13,38.6,23.1608,552.19,520.8
13,136,47.78,1417.34,8.4764,643.24,395,1599.02,2388.12,2388.14,9096.29,8171.5,38.49,23.1211,552.61,520.82
13,137,47.71,1422.49,8.4447,643.11,394,1592.77,2388.08,2388.14,9101.92,8170.64,38.64,23.2517,552.84,521.21
13,138,47.79,1420.71,8.4903,642.93,394,1593.15,2388.2,2388.14,9099.01,8173.3,38.59,23.2389,552.82,520.95
13,139,47.84,1420.01,8.4811,643.14,393,1598.42,2388.15,2388.13,9104.41,8169.16,38.64,23.284,552.51,520.6
13,140,47.86,1426.52,8.4892,643.28,394,1598.29,2388.09,2388.16,9101.7,8171.99,38.85,23.1497,552.84,520.1
13,141,47.76,1413.6,8.5033,643.07,393,1594.69,2388.13,2388.13,9100.81,8173.51,38.63,23.0761,551.73,520.51
13,142,47.78,1424.19,8.4915,643.32,395,1595.55,2388.11,2388.1,9107.28,8179.36,38.64,23.1678,552.29,520.54
13,143,47.9,1422.59,8.5333,642.84,397,1598.36,2388.14,2388.11,9112.81,8178.82,38.47,23.2542,552.88,521.08
13,144,47.67,1423.84,8.5018,642.88,395,1595.65,2388.17,2388.11,9107.19,8183.99,38.51,23.1509,551.76,520.56
13,145,47.74,1419.82,8.509,643.0,397,1594.56,2388.17,2388.09,9110.0,8183.12,38.71,23.1809,553.03,520.96
13,146,47.9,1424.19,8.4818,643.71,395,1603.7,2388.13,2388.09,9112.74,8180.12,38.64,23.1287,552.33,520.52
13,147,48.03,1417.04,8.5129,643.23,394,1599.5,2388.16,2388.13,9122.41,8183.6,38.65,23.2254,551.78,520.84
13,148,47.91,1423.23,8.4997,643.21,395,1596.17,2388.19,2388.11,9119.85,8181.45,38.55,23.1753,552.01,520.24
13,149,48.03,1421.16,8.5221,643.46,394,1602.85,2388.16,2388.14,9124.86,8185.03,38.64,23.0922,552.1,520.18
13,150,48.01,1421.84,8.4655,643.39,394,1600.67,2388.12,2388.16,9123.27,8189.18,38.8,23.2275,551.97,520.89
13,151,47.76,1428.92,8.4907,643.6,395,1609.06,2388.15,2388.12,9126.03,8195.98,38.73,23.1447,551.98,520.04
13,152,47.92,1421.46,8.4987,643.54,396,1597.82,2388.14,2388.13,9121.6,8192.52,38.57,23.13,551.85,521.02
13,153,47.78,1421.08,8.5,643.73,397,1598.38,2388.14,2388.17,9129.24,8193.7,38.31,23.1185,552.27,519.94
13,154,47.8,1418.94,8.5346,643.23,396,1602.57,2388.16,2388.15,9124.75,8199.6,38.56,23.1418,551.8,520.35
13,155,48.05,1426.46,8.4948,643.08,396,1600.58,2388.11,2388.12,9134.47,8205.35,38.53,23.0528,551.96,520.44
13,156,47.87,1419.52,8.4988,643.71,395,1599.54,2388.17,2388.16,9133.8,8205.99,38.48,23.0585,552.08,520.4
13,157,48.12,1432.39,8.4845,643.43,397,1604.86,2388.16,2388.14,9136.94,8207.5,38.45,23.0453,552.42,520.61
13,158,48.07,1427.79,8.5075,643.17,396,1610.57,2388.17,2388.17,9131.0,8208.97,38.58,23.1415,552.3,520.74
13,159,48.11,1418.86,8.554,643.53,396,1612.88,2388.15,2388.2,9146.79,8212.93,38.28,23.1357,551.15,520.5
13,160,48.04,1429.73,8.5109,643.77,397,1597.42,2388.17,2388.13,9140.98,8210.94,38.49,23.209,551.2,519.8
13,161,48.34,1432.17,8.5269,643.5,396,1602.21,2388.11,2388.19,9144.17,8210.25,38.43,23.0185,551.85,520.26
13,162,48.28,1431.55,8.5015,643.87,397,1605.83,2388.16,2388.15,9149.29,8218.44,38.35,23.1104,551.48,520.08
13,163,48.22,1430.32,8.5477,644.26,397,1610.89,2388.15,2388.16,9153.32,8211.76,38.53,23.1291,550.99,519.76
19,1,47.64,1411.09,8.4148,642.55,392,1589.99,2388.17,2388.07,9048.73,8122.16,38.76,23.2468,553.09,521.86
19,2,47.46,1411.04,8.4086,642.82,392,1587.77,2388.1,2388.14,9040.04,8123.07,38.83,23.2836,553.05,521.31
19,3,47.46,1407.56,8.4316,643.37,392,1587.33,2388.16,2388.12,9044.78,8121.69,38.69,23.2071,553.31,521.74
19,4,47.55,1412.13,8.4634,642.53,393,1590.93,2388.13,2388.12,9044.46,8123.21,38.81,23.2752,553.19,521.6
19,5,47.53,1407.64,8.457,642.41,393,1588.13,2388.18,2388.11,9041.06,8127.37,38.79,23.2524,553.3,521.21
19,6,47.44,1406.78,8.4274,642.85,394,1596.95,2388.11,2388.15,9047.72,8122.88,38.73,23.255,553.57,521.57
19,7,47.66,1407.37,8.4279,642.72,391,1587.07,2388.15,2388.14,9041.85,8127.66,38.93,23.3098,553.25,521.67
19,8,47.48,1407.13,8.4393,642.64,393,1590.03,2388.11,2388.11,9051.09,8130.1,38.71,23.3006,553.43,520.7
19,9,47.59,1409.11,8.4269,643.04,394,1591.23,2388.16,2388.13,9045.26,8123.08,38.92,23.2344,553.43,521.44
19,10,47.56,1404.89,8.4081,642.54,393,1588.75,2388.05,2388.16,9046.27,8131.8,38.98,23.2501,553.97,521.52
19,11,47.57,1410.49,8.4605,643.13,393,1593.97,2388.16,2388.14,9049.79,8128.15,38.71,23.3284,552.85,521.81
19,12,47.61,1422.97,8.4289,643.1,394,1594.98,2388.15,2388.12,9050.68,8123.19,38.77,23.2868,553.7,521.15
19,13,47.6,1406.18,8.4508,642.35,395,1587.05,2388.01,2388.14,9047.32,8129.49,38.99,23.2731,553.82,521.68
19,14,47.58,1403.15,8.418,643.21,394,1590.1,2388.11,2388.14,9049.95,8123.11,38.7,23.2526,553.27,521.33
19,15,47.69,1407.62,8.4211,642.75,393,1594.28,2388.13,2388.13,9043.36,8123.24,38.77,23.2853,553.73,521.03
19,16,47.49,1407.83,8.4313,642.2,395,1593.11,2388.15,2388.09,9040.91,8129.92,38.75,23.3046,553.02,521.47
19,17,47.62,1406.05,8.435,642.53,392,1591.36,2388.15,2388.12,9049.25,8129.27,38.78,23.2081,552.47,521.9
19,18,47.4,1410.25,8.3976,643.17,393,1588.99,2388.14,2388.11,9050.18,8121.92,38.97,23.2632,552.8,521.02
19,19,47.59,1409.71,8.4309,642.45,395,1594.35,2388.15,2388.13,9046.53,8127.43,38.66,23.3521,553.1,520.6
19,20,47.71,1413.7,8.4356,642.7,393,1588.53,2388.14,2388.09,9045.11,8128.17,38.98,23.3257,553.2,521.52
19,21,47.48,1399.69,8.4498,642.76,393,1592.13,2388.12,2388.13,9050.97,8127.15,38.83,23.324,553.46,521.35
19,22,47.38,1409.84,8.4375,642.23,394,1589.77,2388.13,2388.07,9045.2,8129.42,38.92,23.3018,553.6,522.09
19,23,47.41,1404.17,8.471,642.73,392,1596.05,2388.17,2388.16,9052.78,8129.11,38.71,23.3013,553.1,521.02
19,24,47.74,1407.48,8.4323,642.9,392,1592.19,2388.13,2388.13,9037.45,8122.86,38.97,23.3265,553.64,521.49
19,25,47.63,1406.04,8.4403,642.67,392,1584.52,2388.14,2388.12,9038.15,8124.72,38.7,23.3463,553.08,521.64
19,26,47.44,1411.93,8.4408,642.37,393,1588.86,2388.11,2388.15,9046.5,8123.29,38.86,23.2728,553.96,521.48
19,27,47.49,1406.91,8.4714,642.95,393,1585.16,2388.14,2388.13,9044.31,8137.19,38.76,23.3233,553.47,521.18
19,28,47.37,1412.55,8.4498,642.07,393,1581.79,2388.11,2388.18,9046.86,8129.24,38.86,23.3038,553.45,521.71
19,29,47.53,1410.98,8.4473,641.91,392,1589.32,2388.18,2388.17,9043.34,8118.97,38.85,23.3194,553.37,521.44
19,30,47.62,1415.56,8.465,642.54,393,1588.02,2388.15,2388.14,9051.33,8124.29,39.02,23.2854,553.1,521.24
19,31,47.71,1404.5,8.4278,642.69,393,1589.83,2388.13,2388.11,9048.67,8130.1,38.82,23.2491,552.4,521.43
19,32,47.73,1411.99,8.4751,642.85,395,1591.33,2388.15,2388.17,9042.8,8124.35,38.74,23.2388,553.26,521.18
19,33,47.79,1407.84,8.4267,642.96,393,1591.64,2388.12,2388.12,9047.34,8134.21,38.8,23.2431,553.2,521.13
19,34,47.75,1409.47,8.4395,642.62,393,1592.08,2388.15,2388.12,9039.19,8127.39,38.6,23.2897,553.24,521.44
19,35,47.56,1413.73,8.4146,642.65,393,1589.06,2388.13,2388.16,9047.18,8126.74,38.68,23.2405,553.09,521.68
19,36,47.57,1412.15,8.4659,642.83,392,1598.57,2388.1,2388.13,9054.32,8126.12,38.94,23.2373,553.19,521.34
19,37,47.56,1412.13,8.4576,642.86,394,1586.82,2388.11,2388.14,9040.7,8123.86,38.83,23.2959,553.31,521.05
19,38,47.44,1410.74,8.4386,642.85,393,1590.06,2388.11,2388.16,9047.23,8125.61,38.79,23.2437,553.3,521.35
19,39,47.6,1413.22,8.4037,642.23,394,1586.95,2388.19,2388.12,9047.4,8125.02,38.85,23.3472,553.4,521.21
19,40,47.53,1411.83,8.411,642.89,393,1593.28,2388.14,2388.11,9040.46,8122.23,38.82,23.2606,552.94,521.67
19,41,47.55,1410.28,8.4308,642.98,394,1591.07,2388.11,2388.14,9036.85,8127.81,38.93,23.3649,553.03,521.21
19,42,47.51,1409.68,8.4375,642.74,394,1591.26,2388.11,2388.1,9044.78,8125.62,38.73,23.2848,553.44,521.65
19,43,47.66,1405.46,8.4716,642.72,394,1588.17,2388.17,2388.17,9041.96,8130.82,38.82,23.3131,553.31,521.44
19,44,47.52,1413.29,8.4691,642.03,393,1589.56,2388.07,2388.11,9042.69,8121.09,38.83,23.3636,553.3,520.93
19,45,47.57,1414.19,8.4268,642.4,394,1592.17,2388.14,2388.16,9047.32,8131.28,38.74,23.1953,553.32,521.93
19,46,47.75,1412.07,8.461,642.68,393,1587.13,2388.18,2388.12,9044.62,8128.12,38.9,23.3367,553.01,521.25
19,47,47.54,1407.34,8.4621,642.58,392,1592.34,2388.13,2388.16,9047.61,8124.8,38.87,23.2939,552.54,521.04
19,48,47.56,1418.49,8.443,642.73,392,1594.93,2388.14,2388.18,9039.34,8124.92,38.79,23.3338,553.05,521.45
19,49,47.72,1407.59,8.4381,642.76,393,1589.66,2388.19,2388.14,9047.18,8124.99,38.88,23.3476,552.81,520.89
19,50,47.57,1415.17,8.4007,642.77,395,1593.96,2388.19,2388.16,9047.16,8127.71,38.96,23.2549,553.3,521.39
19,51,47.47,1413.7,8.4484,642.51,394,1589.74,2388.11,2388.16,9049.71,8126.26,38.96,23.2234,553.54,521.43
19,52,47.64,1407.06,8.4823,642.43,394,1593.84,2388.15,2388.15,9047.99,8120.86,38.81,23.3347,552.69,521.8
19,53,47.65,1409.99,8.4307,643.06,395,1595.02,2388.1,2388.18,9046.45,8119.83,38.74,23.2343,553.04,521.22
19,54,47.71,1413.44,8.4485,642.79,393,1597.75,2388.18,2388.16,9035.93,8126.63,38.77,23.2657,552.63,521.57
19,55,47.83,1409.11,8.4162,642.69,393,1596.13,2388.17,2388.14,9045.32,8129.4,38.78,23.2501,552.96,521.52
19,56,47.56,1415.05,8.4502,642.86,393,1583.82,2388.1,2388.1,9049.73,8122.56,38.83,23.2757,553.37,521.22
19,57,47.52,1410.83,8.4327,642.85,393,1591.29,2388.13,2388.1,9038.94,8121.89,38.97,23.2607,552.8,520.98
19,58,47.69,1408.77,8.4629,642.74,395,1592.6,2388.12,2388.19,9041.99,8121.49,38.87,23.2729,553.11,520.88
19,59,47.52,1411.34,8.4765,642.67,394,1591.8,2388.13,2388.15,9052.59,8129.51,38.87,23.3375,552.81,521.04
19,60,47.73,1410.58,8.4315,642.68,394,1587.38,2388.15,2388.14,9041.58,8121.62,38.64,23.3252,552.91,520.76
19,61,47.65,1417.8,8.4434,642.49,394,1593.31,2388.18,2388.11,9051.72,8124.94,38.96,23.2856,553.16,521.04
19,62,47.77,1408.57,8.4276,642.28,394,1590.47,2388.08,2388.11,9038.06,8117.78,38.69,23.2194,552.73,520.8
19,63,47.63,1406.06,8.4876,642.36,394,1591.45,2388.13,2388.15,9049.42,8124.3,38.74,23.2116,553.26,521.12
19,64,47.48,1409.48,8.4468,643.01,391,1581.87,2388.13,2388.13,9055.91,8126.75,38.75,23.3097,553.76,520.99
